ID,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
08ea2ecae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08f544828,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,,25100000.0,25100000.0,25100000.0,25100000.0,,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0,25100000.0
08f855d4b,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0
09183a245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,200000.0,,,,,,
0929d169b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0933f9d69,10000000.0,,,,,,,,10000000.0,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
0938ad7cf,3936000.0,3936000.0,3936000.0,3936000.0,,,3936000.0,3936000.0,3936000.0,3936000.0,3936000.0,3936000.0,,3936000.0,,3936000.0,3936000.0,3936000.0,3936000.0,,,3936000.0,,,3936000.0,,3936000.0,,3936000.0,,3936000.0,,3936000.0,3936000.0,,3936000.0,,,3936000.0
093c7e5e3,,,,2610000.0,2610000.0,,,,,2610000.0,,,,2610000.0,,,,,2610000.0,2610000.0,,,,,,,,,,,,,,,,,,,2610000.0
09470c145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0953d0754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0975e4371,,,6000000.0,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,6000000.0
097b5abba,1704666.66,1704666.66,,,,,1704666.66,1704666.66,,,,,,,1704666.66,1704666.66,1704666.66,1704666.66,1704666.66,,,,1704666.66,1704666.66,,,,,,,,,,,,,,,1704666.66
099606598,,,,,,,,1600000.0,,,,,,,,,,1600000.0,,,,,,1600000.0,,,,,,,,,,,,,,,1600000.0
09ae3dc3a,,,,,,,4000000.0,,,,,,,4000000.0,4000000.0,4000000.0,,,,,,,,4000000.0,,,,,,6000000.0,,6000000.0,6000000.0,4000000.0,,,,,4000000.0
09ae920d2,11852000.0,11852000.0,,11852000.0,11852000.0,11852000.0,11852000.0,,11852000.0,11852000.0,11852000.0,11852000.0,,11852000.0,,,11852000.0,,11852000.0,,,,,,,,,,11852000.0,11852000.0,,,,11852000.0,11852000.0,11852000.0,,11852000.0,11852000.0
09b364ec5,,,8000000.0,8000000.0,8000000.0,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,8000000.0
09bd7fed6,5000000.0,,,,5000000.0,,5000000.0,,,,,5000000.0,,,5000000.0,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,5000000.0
09d3f15c7,,,410000.0,,,,,,,,,,,410000.0,,410000.0,,410000.0,,,,,,,410000.0,410000.0,410000.0,,,410000.0,,410000.0,410000.0,410000.0,,410000.0,410000.0,,410000.0
09edae2ab,,,,,,,,,,,,40000000.0,,,40000000.0,,,,40000000.0,40000000.0,,,,,,,,,,,,,,,,,,800000.0,40000000.0
09faef65b,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,2000000.0,,,,200000.0,2000000.0
0a0e74070,,,,,103000.0,,,,,,103000.0,,,,,,,,,,,103000.0,,,,,,,,,,,,,,,,88000.0,103000.0
0a26a4be2,,21333333.34,,,,21333333.34,,21333333.34,21333333.34,21333333.34,,,21333333.34,21333333.34,,21333333.34,21333333.34,,21333333.34,,,,21333333.34,,,,,,,,,21333333.34,,,,,11326666.66,,21333333.34
0a3df71ab,,,,100000.0,,100000.0,100000.0,100000.0,,100000.0,100000.0,,100000.0,,,,,,,,,100000.0,,,,,100000.0,,,,100000.0,,,,,,,,100000.0
0a48a49fa,,7913333.34,,,,7913333.34,,,,,7913333.34,,,,,,,,,,,,,7913333.34,,,,,,,,,,,,,,,7913333.34
0a5bd4c80,2840000.0,,,,2840000.0,2840000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840000.0
0a6e926ca,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,,11973333.34,11973333.34,11973333.34,11973333.34,,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,11973333.34,,,11973333.34,,,,,,,,,,,,,11973333.34
0a730d90b,1400000.0,,1400000.0,,,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,,,,,,,,,,,1400000.0,,1400000.0,,,1400000.0,,1400000.0,1400000.0,1400000.0,1400000.0,,,1400000.0,,,,,1400000.0
0a76fdaa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a845633d,,6000000.0,6000000.0,6000000.0,,,,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,,,,,,,6000000.0,6000000.0,,,6000000.0,,,,6000000.0,,6000000.0
0a8ec2e6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aaa23f8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0adce5e78,,,,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0
0add41ccf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ae1fdc31,1148000.0,,1148000.0,,1148000.0,1148000.0,,1148000.0,1148000.0,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,,1148000.0,1148000.0,1148000.0,1148000.0,,,1148000.0,1148000.0,1148000.0,1148000.0,1148000.0,,1148000.0
0af7c3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0afd2e694,,,,,,,,,,,10000000.0,,,,,,,,,10000000.0,,,,,10000000.0,,,,,,,,,,,,,,10000000.0
0aff378aa,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
0b11670cf,,,,,,,,,3600000.0,,,,3600000.0,,3600000.0,3600000.0,,,,,,,,,,,,,,3600000.0,,,,,,,,,3600000.0
0b132f2c6,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,,500000.0,500000.0,500000.0,,500000.0
0b1f5ef87,,,,,,,,1916000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916000.0
0b20202fc,300000.0,,,,,,,,,,,,,,,300000.0,300000.0,,,,,300000.0,,300000.0,,,,,,,,,,,,,,,300000.0
0b297d9f3,,,,1800000.0,,1800000.0,,,,,,,,,,,,,1800000.0,,,1800000.0,,,1800000.0,1800000.0,1800000.0,,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,,,,,1800000.0
0b59b910e,1900000.0,1900000.0,1900000.0,1900000.0,,,,,,,,,,1900000.0,1900000.0,1900000.0,1900000.0,,1900000.0,,1900000.0,,,,,1900000.0,,,1900000.0,,,,,1900000.0,,,,,1900000.0
0b625d947,193333.34,,,,,,,,,,,,,,193333.34,,,,,,,,,,,,2000000.0,,,,,,,,,,,,193333.34
0ba28f4da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0babe6002,,400000.0,,,,400000.0,400000.0,400000.0,,,,,,,,400000.0,,,400000.0,,,,,,,,400000.0,400000.0,,,,,,,,,,,400000.0
0bbbe8deb,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,,4100000.0,4100000.0,4100000.0,,4100000.0,,4100000.0,,,,4100000.0,4100000.0,,4100000.0,4100000.0,,,4100000.0,,4100000.0,,,,,,4100000.0,,,,,,4100000.0
0bc4faf0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bd4a8ad2,,9300000.0,9300000.0,9300000.0,9300000.0,,,9300000.0,,,,9300000.0,9300000.0,,,,,,,9300000.0,,,,9300000.0,,9300000.0,,9300000.0,,,,9300000.0,,9300000.0,,9300000.0,9300000.0,9300000.0,9300000.0
0bd9b8737,4676000.0,,,4676000.0,,4676000.0,,4676000.0,,4676000.0,4676000.0,4676000.0,4676000.0,,,4676000.0,4676000.0,4676000.0,4676000.0,4676000.0,4676000.0,,4676000.0,,4676000.0,4676000.0,4676000.0,4676000.0,,,4676000.0,,,4676000.0,4100000.0,,,,4676000.0
0c32c635c,,6000000.0,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
0c409e831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c444d13b,,,,,3600000.0,,,3600000.0,,,,,,3600000.0,3600000.0,,,,,,,3600000.0,3600000.0,3600000.0,3600000.0,,,,,,3600000.0,,,,,,,,3600000.0
0c4dfffad,4000000.0,,4000000.0,,,,,4000000.0,,4000000.0,4000000.0,,,,,4000000.0,4000000.0,,4000000.0,,,,4000000.0,,4000000.0,,,,,4000000.0,,,4000000.0,,4000000.0,,,,4000000.0
0c5491505,,,,,,,,,,,,600000.0,,,,,,,,600000.0,,,,,,,600000.0,,,,,,,,,,,,600000.0
0c5525a98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c5b5c1e0,300000.0,,300000.0,300000.0,,,300000.0,,300000.0,300000.0,,,,300000.0,,300000.0,,300000.0,,,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,,300000.0,,,300000.0,,,300000.0,300000.0,300000.0,,,300000.0
0c8b1a649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c97eddd2,,10000000.0,,10000000.0,10000000.0,,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,10000000.0,10000000.0,,10000000.0,,,,,10000000.0,,10000000.0,,,,,,,,,,10000000.0
0cba9fad9,5187333.34,5187333.34,5187333.34,5187333.34,,,5187333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187333.34
0cbd1021b,,,,,,,,,,,,,,446000.0,,,,,,,,,,,,,,,,,,,,,,446000.0,,,446000.0
0cc925146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ccf73685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cef183f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cef3a40b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cf253360,5000000.0,5000000.0,,,,,,,,,5000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,5000000.0
0cfbe380d,,,400000.0,,,400000.0,400000.0,400000.0,,,,,400000.0,,400000.0,400000.0,,,,,,,400000.0,,400000.0,,,,,,400000.0,,,,,,,,400000.0
0d00a4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3e49bb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d40b481b,8400000.0,8400000.0,8400000.0,,,,,8400000.0,8400000.0,8400000.0,,,8400000.0,,8400000.0,,8400000.0,8400000.0,,,,8400000.0,,,8400000.0,,,,8400000.0,8400000.0,8400000.0,,,8400000.0,8400000.0,,,,8400000.0
0d6201f52,,,,,,,,,,16000000.0,,,,,,,,,,,,,,,,,,,,16000000.0,,16000000.0,,,,,,,16000000.0
0d6cfdf99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d88e8fc0,,,,,,,,,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,360000.0,,300000.0,,,360000.0
0d89cda20,,,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,,10000000.0
0d930ad35,,,4000000.0,,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,4000000.0,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,4000000.0
0d933b6ac,,,30000000.0,30000000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385500.0,30000000.0
0dadd8851,,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0,1192000.0
0dd873736,,1200000.0,1200000.0,,,1200000.0,,1200000.0,,,,,,1200000.0,,1200000.0,,1200000.0,,1200000.0,,1200000.0,1200000.0,,,1200000.0,,,,1200000.0,1200000.0,1200000.0,,1200000.0,,,,,1200000.0
0de8dbd9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dfc59af8,,400000.0,,,,,400000.0,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,400000.0
0e1920aa8,,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0,406000.0
0e19c2272,,,,,,151750.0,151750.0,,,,,,,,,151750.0,,,,,,,,,,,,,,,,,,,,,,,151750.0
0e2d63def,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,,,5000000.0,,5000000.0,,5000000.0,,,5000000.0,,,,,,,,,,,,,,,,,,,5000000.0
0e2e32e67,,,14117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14117000.0
0e33dc3d1,,,,,,,,,,,,,,,2000000.0,,,,,,2000000.0,,2000000.0,,,,,2000000.0,,2000000.0,,,,,,,,,2000000.0
0e54e257b,10000000.0,,,,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
0e588402b,4000000.0,,,,,4000000.0,,,4000000.0,,4000000.0,,,,,,4000000.0,,,,,4000000.0,,4000000.0,,,,,,4000000.0,,,,,,,,,4000000.0
0e6d5a8b0,,,,,,,,,,,,,14000000.0,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,14000000.0
0e7ddb509,2900000.0,,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0
0e887aa09,,,,,,1630000.0,1630000.0,1630000.0,,,,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,,1630000.0,,1630000.0,,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,1630000.0,,,1630000.0,1630000.0,,,,1630000.0
0e8c830c4,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,1477600.0,,1477600.0
0eb66e6ad,16072000.0,16072000.0,,16072000.0,,16072000.0,,,,16072000.0,,16072000.0,16072000.0,,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,16072000.0,,,16072000.0,16072000.0,,,,,,,16072000.0,,,,,,,16072000.0
0ee72d61f,13800000.0,13800000.0,,,13800000.0,,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,13800000.0,,13800000.0,,13800000.0,13800000.0,13800000.0,,,,13800000.0,,,13800000.0,13800000.0,,13800000.0,,13800000.0,,13800000.0,13800000.0,,13800000.0
0efce87ee,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0
0f1f08763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f2aaf7e5,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
0f2e84a29,1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,1610000.0,,1610000.0,,1610000.0,1610000.0,1610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610000.0
0f349b47a,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
0f3b3003f,,,,,,,,,,,,,9000000.0,,,,,,,9000000.0,,,9000000.0,,,,,,,,,,,,,,,,9000000.0
0f452fd3e,,,,,,20000000.0,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,2000000.0,,,,,,20000000.0
0f5517ab0,7510000.0,7510000.0,7510000.0,,,,7510000.0,,7510000.0,7510000.0,,,,,,,,,,7510000.0,,,,,,,,,,,,,,,,,,,7510000.0
0f70e1a1c,,872000.0,,,,,,,,,,,872000.0,,872000.0,,,,,,,,,,,,,,,,,,,,,,,,872000.0
0f9231688,,,,,,,40000.0,,,,,40000.0,,,,,,,,,,40000.0,40000.0,40000.0,,,,,,,,,,,,,,,40000.0
0f925f08c,3000000.0,,,,,3000000.0,,3000000.0,,,,,,,,3000000.0,3000000.0,3000000.0,,,,3000000.0,,,,,3000000.0,,,3000000.0,3000000.0,,,,3000000.0,,,,3000000.0
0fadf9219,500000.0,,500000.0,,500000.0,500000.0,500000.0,500000.0,,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,,500000.0,,500000.0,500000.0,500000.0,500000.0,,,500000.0,,,500000.0,,500000.0,,500000.0,,500000.0,,,,500000.0
0fb080660,,,,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0
0fc215d64,1200000.0,,,,,,,,,1200000.0,,,,,,,,,1200000.0,,,,1200000.0,1200000.0,1200000.0,,1200000.0,1200000.0,1200000.0,,1200000.0,,,,,,,,1200000.0
0fcb524b7,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,2000000.0,,,,,2000000.0
0fdacab09,,60000.0,60000.0,60000.0,,,,,60000.0,,60000.0,,,,,60000.0,,60000.0,,60000.0,60000.0,,,60000.0,,,,,,60000.0,60000.0,,,60000.0,60000.0,,1100000.0,,60000.0
0fdc81882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fddec776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ff5ed246,6717333.34,6717333.34,6717333.34,,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,6717333.34,,6717333.34,,6717333.34,,,,,,,,,,,,,,,,,,,,,6717333.34
1008166a8,,,,,,,,,,,2322000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322000.0
1016ba869,1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,,1440000.0,,,1440000.0,1440000.0,1440000.0,,1440000.0,1440000.0,1440000.0,1440000.0,,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,1440000.0,,,1440000.0
101847559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102bd04d8,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,,,1988666.66,,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66,1988666.66
1045a5101,,,,,,5660000.0,,5660000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660000.0
104ded997,,,,,,,,,,,2000000.0,,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,2000000.0
1059bc35b,,,,50000.0,,,,,,,50000.0,50000.0,,,50000.0,50000.0,,,50000.0,50000.0,,,,,,50000.0,,50000.0,50000.0,50000.0,,,,,,,,,50000.0
10a929b4f,,,,,20750000.0,20750000.0,,,,,,,,20750000.0,,,,,,20750000.0,20750000.0,,20750000.0,20750000.0,20750000.0,20750000.0,,20750000.0,,,,,,,,,,,20750000.0
10b8ee0d8,,,,,,20000000.0,,,20000000.0,,,,,,,,15200000.0,,,,,,,,,,,,,,,,,,,,,,20000000.0
10bec3555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c2ea2f3,6000000.0,,6000000.0,,,,,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,,,,,,6000000.0,6000000.0,,,,,,,,,,3500000.0,,,,6000000.0
10e824dbb,18062333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18062333.34
10e82796a,,,,,,,,1130000.0,,,1130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000.0
10f1de93a,,,,,,,,,4700000.0,,,,,,,,,,,,,,,,4700000.0,,,,,,,,,,4700000.0,4700000.0,,,4700000.0
10f890317,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,1000000.0,,,,,,,,,,,,1000000.0
11250a507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113a0df16,1943333.34,1943333.34,,,,,,,,,,,,,,,1943333.34,,,1943333.34,1943333.34,,,,,1943333.34,,,1943333.34,,,,,,1943333.34,1943333.34,,1943333.34,1943333.34
1160f5e79,10200000.0,10200000.0,10200000.0,,,10200000.0,,10200000.0,10200000.0,10200000.0,,10200000.0,10200000.0,10200000.0,,,10200000.0,10200000.0,10200000.0,,10200000.0,,10200000.0,10200000.0,,10200000.0,,,10200000.0,10200000.0,10200000.0,,10200000.0,10200000.0,,,,,10200000.0
1160f65f5,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20642000.0,20642000.0,20642000.0,20642000.0,,,,1400000.0
1167509aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11afe76e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11b309b45,,,,,,,,,,,1960000.0,1960000.0,,1960000.0,,,,,,1960000.0,,,,,,,,1960000.0,1960000.0,,,,,,,40000000.0,,,1960000.0
11b5f039b,,,21600000.0,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,32000.0,,,,,21600000.0
11d5b7c0e,,,,15110000.0,,15110000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15110000.0
11df6f4bc,12221000.0,,12221000.0,12221000.0,12221000.0,12221000.0,12221000.0,12221000.0,,,,,12221000.0,12221000.0,,,,,,,,,,,,,,,,,,,,,,,,,12221000.0
11fdde7eb,,1900000.0,1900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000.0
1208ab425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120eb3f4b,800000.0,800000.0,800000.0,,,800000.0,,,,,,,800000.0,,,,,800000.0,,,,,,,,,,,,800000.0,,,,,,,,,800000.0
121736323,,4052000.0,,,,4052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052000.0
121e433d3,,,,200000.0,200000.0,,200000.0,,200000.0,,,200000.0,200000.0,,,,200000.0,200000.0,,,200000.0,200000.0,200000.0,,,,,200000.0,,,200000.0,,200000.0,,200000.0,,,,200000.0
123a3e372,,10000000.0,,,,,,10000000.0,10000000.0,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,10000000.0,,10000000.0,,10000000.0,,,,,,10000000.0
1240432e8,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,4000000.0,4000000.0,,,,,,,,,,4000000.0
1240fa2e3,,,,,,140000.0,,,,,,,,,,,,140000.0,,,,140000.0,,,,,,,,,,,,,,,,,140000.0
124807db0,,,,,,262666.66,262666.66,,,,262666.66,262666.66,262666.66,,,,262666.66,262666.66,,,262666.66,,,,,,,,,,,,,,,,,,262666.66
1249ffb84,,,,,,,,,,,,,,,,5000000.0,,,5000000.0,,,,,,,,,,,,,,,,,,,,5000000.0
125046869,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,,,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,2000000.0,,,,,2000000.0,,,2000000.0,,,,,,,2000000.0
1254c44d0,,10000000.0,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,,10000000.0,10000000.0,,10000000.0,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,10000000.0,10000000.0,,10000000.0,,10000000.0
125c1ff5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125e5f2f4,5200000.0,5200000.0,,,5200000.0,,,,5200000.0,5200000.0,5200000.0,,5200000.0,5200000.0,,,,,,,,,,,,,,,,,,,,,,,,,5200000.0
1260606f4,,,108000.0,,,,,,,,108000.0,108000.0,108000.0,,,108000.0,,108000.0,,108000.0,108000.0,,,,,,,108000.0,,,,,,,108000.0,108000.0,,,108000.0
127478826,,2000000.0,,,,,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,2000000.0,,2000000.0,,,2000000.0,,,,,,,,2000000.0
127ed287e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287d2d53,,3520000.0,,,,3520000.0,3520000.0,,,,3520000.0,,,3520000.0,,,,3520000.0,3520000.0,3520000.0,,3520000.0,,3520000.0,,,,,,,,,,,,,,,3520000.0
1296b73ee,,,,,,,,,,,,,,,,,,,600000.0,,,,600000.0,600000.0,,,,,,,,600000.0,,2500000.0,,,,,600000.0
1299cab28,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,1000000.0
12ada2c6c,,,200000.0,200000.0,200000.0,,,,,200000.0,,,200000.0,,200000.0,,200000.0,,,200000.0,,,,,,,200000.0,,,,,200000.0,,,,,,,200000.0
